Time [s],Pressure [mmHg]
7.275,78.5350966429298
7.300000000000001,78.12817904374364
7.325,77.8569006442862
7.3500000000000005,77.65344184469312
7.375,77.44998304510004
7.4,77.51780264496439
7.425000000000001,77.24652424550695
7.45,76.90742624618515
7.4750000000000005,76.43268904713462
7.5,76.09359104781282
7.525,75.75449304849101
7.550000000000001,75.6188538487623
7.575,75.75449304849101
7.6000000000000005,75.55103424889793
7.625,75.48321464903357
7.65,75.00847744998305
7.675000000000001,74.33028145133943
7.7,73.78772465242454
7.7250000000000005,73.31298745337402
7.75,73.1773482536453
7.775,72.97388945405223
7.800000000000001,72.70261105459478
7.825,72.49915225500169
7.8500000000000005,72.1600542556799
7.875,71.75313665649372
7.9,71.41403865717193
7.925000000000001,71.14276025771449
7.95,70.73584265852831
7.9750000000000005,70.6002034587996
8.0,70.3967446592065
8.025,70.12546625974906
8.05,69.85418786029163
8.075000000000001,69.51508986096982
8.1,69.17599186164801
8.125,68.8368938623262
8.15,68.63343506273313
8.175,68.42997626314005
8.200000000000001,68.1586978636826
8.225,67.88741946422516
8.25,67.54832146490335
8.275,67.1414038657172
8.3,66.73448626653102
8.325000000000001,66.39538826720923
8.35,66.19192946761613
8.375,65.98847066802306
8.4,65.78501186842998
8.425,65.44591386910817
8.450000000000001,64.90335707019328
8.475,64.63207867073584
8.5,64.29298067141404
8.525,63.953882672092234
8.55,63.953882672092234
8.575000000000001,63.750423872499155
8.6,63.54696507290607
8.625,63.1400474737199
8.65,62.8009494743981
8.675,62.52967107494066
8.700000000000001,62.52967107494066
8.725,62.39403187521194
8.75,62.39403187521194
8.775,62.19057307561885
8.8,61.919294676161414
8.825000000000001,61.51237707697525
8.85,61.17327907765344
8.875,60.902000678195996
8.9,60.562902678874195
8.925,60.29162427941675
8.950000000000001,60.29162427941675
8.975,60.08816547982367
9.0,59.884706680230586
9.025,59.47778908104442
9.05,59.070871481858255
9.075000000000001,58.79959308240081
9.1,58.59613428280773
9.125,58.392675483214646
9.15,58.32485588335029
9.175,58.053577483892845
9.200000000000001,57.850118684299765
9.225,57.64665988470668
9.25,57.30756188538488
9.275,57.10410308579179
9.3,56.76500508646999
9.325000000000001,56.76500508646999
9.35,56.76500508646999
9.375,56.62936588674127
9.4,56.42590708714818
9.425,56.154628687690746
9.450000000000001,55.81553068836894
9.475,55.544252288911494
9.5,55.27297388945405
9.525,55.27297388945405
9.55,55.13733468972533
9.575000000000001,54.866056290267885
9.600000000000001,54.73041709053916
9.625,54.45913869108172
9.65,54.05222109189556
9.675,53.848762292302474
9.700000000000001,53.645303492709395
9.725000000000001,53.645303492709395
9.75,53.50966429298067
9.775,53.30620549338759
9.8,53.10274669379451
9.825000000000001,52.967107494065786
9.850000000000001,52.62800949474398
9.875,52.35673109528654
9.9,52.153272295693455
9.925,52.0854526958291
9.950000000000001,52.01763309596473
9.975000000000001,51.814174296371654
10.0,51.74635469650729
10.025,51.61071549677857
10.05,51.339437097321124
10.075000000000001,51.135978297728045
10.100000000000001,51.06815869786368
10.125,50.93251949813496
10.15,50.8646998982706
10.175,50.72906069854188
10.200000000000001,50.52560189894879
10.225000000000001,50.18650389962699
10.25,49.779586300440826
10.275,49.57612750084775
10.3,49.50830790098338
10.325000000000001,49.37266870125466
10.350000000000001,49.23702950152594
10.375,49.10139030179722
10.4,48.83011190233977
10.425,48.55883350288233
10.450000000000001,48.28755510342489
10.475000000000001,48.01627670396745
10.5,47.948457104103085
10.525,47.948457104103085
10.55,47.81281790437436
10.575000000000001,47.609359104781284
10.600000000000001,47.270261105459475
10.625,47.20244150559512
10.65,47.066802305866396
10.675,46.79552390640895
10.700000000000001,46.79552390640895
10.725000000000001,46.79552390640895
10.75,46.65988470668023
10.775,46.65988470668023
10.8,46.32078670735843
10.825000000000001,45.913869108172264
10.850000000000001,45.37131230925738
10.875,44.760935910478125
10.9,44.08273991183452
10.925,43.540183112919635
10.950000000000001,43.33672431332655
10.975000000000001,42.79416751441166
11.0,42.25161071549678
11.025,41.64123431671753
11.05,40.96303831807392
11.075000000000001,40.352661919294675
11.100000000000001,40.013563919972874
11.125,39.60664632078671
11.15,39.335367921329265
11.175,38.9284503221431
11.200000000000001,38.521532722956934
11.225000000000001,37.97897592404205
11.25,37.43641912512716
11.275,37.029501525940994
11.3,36.89386232621227
11.325000000000001,36.622583926754835
11.350000000000001,36.35130552729739
11.375,36.01220752797558
11.4,35.74092912851814
11.425,35.19837232960325
11.450000000000001,34.65581553068837
11.475000000000001,34.316717531366564
11.5,34.18107833163784
11.525,34.04543913190912
11.55,33.70634113258732
11.575000000000001,33.50288233299423
11.600000000000001,32.96032553407935
11.625,32.68904713462191
11.65,32.21430993557138
11.675,31.875211936249578
11.700000000000001,31.603933536792134
11.725000000000001,31.468294337063412
11.75,31.129196337741607
11.775,30.790098338419803
11.8,30.51881993896236
11.825000000000001,30.247541539504915
11.850000000000001,29.840623940318753
11.875,29.56934554086131
11.9,29.298067141403866
11.925,29.230247541539505
11.950000000000001,29.026788741946422
11.975000000000001,28.8911495422177
12.0,28.552051542895896
12.025,28.348592743302813
12.05,28.009494743981012
12.075000000000001,27.87385554425229
12.100000000000001,27.602577144794846
12.125,27.534757544930486
12.15,27.19565954560868
12.175,26.992200746015598
12.200000000000001,26.653102746693794
12.225000000000001,26.31400474737199
12.25,26.11054594777891
12.275,25.839267548321466
12.3,25.771447948457105
12.325000000000001,25.567989148864022
12.350000000000001,25.4323499491353
12.375,25.093251949813496
12.4,24.68633435062733
12.425,24.347236351305526
12.450000000000001,24.143777551712446
12.475000000000001,23.804679552390642
12.5,23.804679552390642
12.525,23.533401152933198
12.55,23.533401152933198
12.575000000000001,23.194303153611393
12.600000000000001,22.85520515428959
12.625,22.448287555103423
12.65,22.380467955239062
12.675,22.244828755510344
12.700000000000001,22.177009155645983
12.725000000000001,22.109189555781622
12.75,21.9735503560529
12.775,21.702271956595457
12.8,21.22753475754493
12.825000000000001,21.09189555781621
12.850000000000001,20.820617158358765
12.875,20.752797558494404
12.9,20.617158358765682
12.925,20.617158358765682
12.950000000000001,20.4136995591726
12.975000000000001,20.21024075957952
13.0,19.803323160393354
13.025,19.735503560528993
13.05,19.53204476093591
13.075000000000001,19.46422516107155
13.100000000000001,19.39640556120719
13.125,19.260766361478467
13.15,19.125127161749745
13.175,18.78602916242794
13.200000000000001,18.514750762970497
13.225000000000001,18.37911156324178
13.25,18.243472363513057
13.275,18.175652763648696
13.3,18.175652763648696
13.325000000000001,18.107833163784335
13.350000000000001,17.904374364191252
13.375,17.565276364869447
13.4,17.293997965412004
13.425,17.158358765683282
13.450000000000001,16.9548999660902
13.475000000000001,16.9548999660902
13.5,17.02271956595456
13.525,16.9548999660902
13.55,16.683621566632755
13.575000000000001,16.412343167175315
13.600000000000001,16.208884367582232
13.625,16.14106476771787
13.65,16.00542556798915
13.675,16.07324516785351
13.700000000000001,15.937605968124789
13.725000000000001,16.00542556798915
13.75,15.801966768396067
13.775,15.598507968802984
13.8,15.32722956934554
13.825000000000001,15.123770769752458
