Tiempo (segundos),Presión (mmHg)
6.9750000000000005,47.36486486486486
7.0,46.891891891891895
7.025,46.351351351351354
7.050000000000001,45.87837837837838
7.075,45.472972972972975
7.1000000000000005,45.067567567567565
7.125,44.527027027027025
7.15,44.12162162162162
7.175000000000001,43.71621621621622
7.2,43.24324324324324
7.2250000000000005,42.63513513513514
7.25,42.432432432432435
7.275,42.027027027027025
7.300000000000001,41.62162162162162
7.325,41.486486486486484
7.3500000000000005,41.351351351351354
7.375,41.08108108108108
7.4,40.74324324324324
7.425000000000001,40.4054054054054
7.45,40.067567567567565
7.4750000000000005,39.5945945945946
7.5,39.25675675675676
7.525,38.851351351351354
7.550000000000001,38.513513513513516
7.575,38.17567567567568
7.6000000000000005,37.770270270270274
7.625,37.432432432432435
7.65,37.0945945945946
7.675000000000001,36.75675675675676
7.7,36.41891891891892
7.7250000000000005,36.08108108108108
7.75,35.74324324324324
7.775,35.4054054054054
7.800000000000001,35.067567567567565
7.825,34.7972972972973
7.8500000000000005,34.45945945945946
7.875,34.25675675675676
7.9,34.189189189189186
7.925000000000001,34.054054054054056
7.95,33.851351351351354
7.9750000000000005,33.648648648648646
8.0,33.37837837837838
8.025,33.108108108108105
8.05,32.83783783783784
8.075000000000001,32.567567567567565
8.1,32.2972972972973
8.125,32.027027027027025
8.15,31.824324324324323
8.175,31.554054054054053
8.200000000000001,31.283783783783782
8.225,31.08108108108108
8.25,30.81081081081081
8.275,30.54054054054054
8.3,30.33783783783784
8.325000000000001,30.135135135135137
8.35,29.864864864864863
8.375,29.527027027027028
8.4,29.256756756756758
8.425,29.054054054054053
8.450000000000001,28.85135135135135
8.475,28.783783783783782
8.5,28.64864864864865
8.525,28.513513513513512
8.55,28.243243243243242
8.575000000000001,28.04054054054054
8.6,27.77027027027027
8.625,27.56756756756757
8.65,27.2972972972973
8.675,27.094594594594593
8.700000000000001,26.89189189189189
8.725,26.68918918918919
8.75,26.41891891891892
8.775,26.283783783783782
8.8,25.945945945945947
8.825000000000001,25.81081081081081
8.85,25.54054054054054
8.875,25.405405405405407
8.9,25.135135135135137
8.925,24.93243243243243
8.950000000000001,24.66216216216216
8.975,24.45945945945946
9.0,24.324324324324323
9.025,24.324324324324323
9.05,24.18918918918919
9.075000000000001,24.054054054054053
9.1,23.91891891891892
9.125,23.716216216216218
9.15,23.58108108108108
9.175,23.31081081081081
9.200000000000001,23.10810810810811
9.225,22.972972972972972
9.25,22.83783783783784
9.275,22.635135135135137
9.3,22.5
9.325000000000001,22.2972972972973
9.35,22.16216216216216
9.375,22.027027027027028
9.4,21.756756756756758
9.425,21.554054054054053
9.450000000000001,21.41891891891892
9.475,21.283783783783782
9.5,21.08108108108108
9.525,20.945945945945947
9.55,20.81081081081081
9.575000000000001,20.81081081081081
9.600000000000001,20.743243243243242
9.625,20.60810810810811
9.65,20.472972972972972
9.675,20.33783783783784
9.700000000000001,20.2027027027027
9.725000000000001,20.0
9.75,19.864864864864863
9.775,19.72972972972973
9.8,19.594594594594593
9.825000000000001,19.45945945945946
9.850000000000001,19.324324324324323
9.875,19.18918918918919
9.9,19.054054054054053
9.925,18.91891891891892
9.950000000000001,18.783783783783782
9.975000000000001,18.64864864864865
10.0,18.513513513513512
10.025,18.37837837837838
10.05,18.243243243243242
10.075000000000001,18.175675675675677
10.100000000000001,17.972972972972972
10.125,17.905405405405407
10.15,17.905405405405407
10.175,17.83783783783784
10.200000000000001,17.77027027027027
10.225000000000001,17.635135135135137
10.25,17.56756756756757
10.275,17.364864864864863
10.3,17.2972972972973
10.325000000000001,17.16216216216216
10.350000000000001,17.027027027027028
10.375,16.95945945945946
10.4,16.824324324324323
10.425,16.68918918918919
10.450000000000001,16.62162162162162
10.475000000000001,16.486486486486488
10.5,16.35135135135135
10.525,16.216216216216218
10.55,16.14864864864865
10.575000000000001,16.08108108108108
10.600000000000001,16.013513513513512
10.625,15.878378378378379
10.65,15.743243243243244
10.675,15.675675675675675
10.700000000000001,15.608108108108109
10.725000000000001,15.608108108108109
10.75,15.54054054054054
10.775,15.472972972972974
10.8,15.337837837837839
10.825000000000001,15.27027027027027
10.850000000000001,15.135135135135135
10.875,15.067567567567568
10.9,15.0
10.925,14.864864864864865
