# PPM: 67

Time,Pulse
11.12,14295
11.16,14266
11.2,13872
11.24,13781
11.28,13782
11.32,14379
11.36,13913
11.4,14282
11.44,13693
11.48,14269
11.52,13678
11.56,14332
11.6,13388
11.64,13760
11.68,13758
11.72,14450
11.76,13937
11.8,14256
11.84,13732
11.88,13753
11.92,13943
11.96,14101
12.0,14451
12.04,13973
12.08,13983
12.12,13419
12.16,14098
12.2,13498
12.24,14101
12.28,13553
12.32,14224
12.36,13561
12.4,14293
12.44,14047
12.48,14271
12.52,13830
12.56,13988
12.6,13808
12.64,13838
12.68,14218
12.72,13914
12.76,13980
12.8,13499
12.84,14389
12.88,13714
12.92,14130
12.96,14033
13.0,14721
13.04,13346
13.08,13922
13.12,13671
13.16,14051
13.2,13901
13.24,14182
13.28,14051
13.32,14088
13.36,14089
13.4,13924
13.44,14315
13.48,13637
13.52,14088
13.56,13609
13.6,14236
13.64,13707
13.68,14465
13.72,14117
13.76,14670
13.8,14031
13.84,13903
13.88,13646
13.92,14273
13.96,14227
14.0,14328
14.04,14000
14.08,13694
14.12,14004
14.16,13755
14.2,14205
14.24,13613
14.28,14005
14.32,13614
14.36,13986
14.4,13414
14.44,14166
14.48,13767
14.52,14442
14.56,13707
14.6,13970
14.64,14028
14.68,14415
14.72,14149
14.76,13895
14.8,13805
14.84,13564
14.88,14134
14.92,13602
14.96,14016
15.0,13765
15.04,14426
15.08,13514
15.12,14018
15.16,13466
15.2,13951
15.24,13588
15.28,14048
15.32,13713
15.36,14273
15.4,14097
15.44,13784
15.48,14338
15.52,13992
15.56,13707
15.6,13572
15.64,13971
15.68,13490
15.72,14520
15.76,13770
15.8,13958
15.84,13493
15.88,14348
15.92,13595
15.96,14245
16.0,13511
16.04,13814
16.08,13554
16.12,14621
16.16,14523
16.2,14476
16.24,14333
16.28,13821
16.32,13920
16.36,14204
16.4,14238
16.44,13709
16.48,14042
16.52,13506
16.56,13943
16.6,13477
16.64,14245
16.68,13428
16.72,13844
16.76,13228
16.8,13999
16.84,13893
16.88,14371
16.92,13799
16.96,13996
17.0,14062
17.04,14166
17.08,14173
17.12,14261
17.16,14171
17.2,13566
17.24,13827
17.28,12445
17.32,13236
17.36,14267
17.4,15980
17.44,13864
17.48,12940
17.52,12595
17.56,14433
17.6,14589
17.64,15106
17.68,14425
17.72,14181
17.76,13660
17.8,13672
17.84,13829
17.88,14038
17.92,14158
17.96,13592
18.0,14037
18.04,13649
18.08,14205
18.12,13626
18.16,14308
18.2,14246
18.24,14553
18.28,13909
18.32,14774
18.36,14253
18.4,14428
18.44,13621
18.48,14085
18.52,13984
18.56,14575
18.6,14502
18.64,14309
18.68,13800
18.72,13668
18.76,13994
18.8,13904
18.84,14224
18.88,13812
18.92,14055
18.96,13517
19.0,14389
19.04,14139
19.08,14744
19.12,13673
19.16,14258
19.2,13916
19.24,14345
19.28,14160
19.32,14365
19.36,14040
19.4,14346
19.44,14397
19.48,13980
19.52,13623
19.56,13962
19.6,14928
19.64,14412
19.68,14747
19.72,13880
19.76,14741
19.8,14123
19.84,14685
19.88,14761
19.92,16158
19.96,15937
20.0,15698
20.04,-1
