# PPM: 75

Time,Pulse
17.52,13101
17.56,13114
17.6,13277
17.64,13455
17.68,12644
17.72,13003
17.76,12438
17.8,13369
17.84,13060
17.88,12671
17.92,12290
17.96,12963
18.0,12387
18.04,13082
18.08,13212
18.12,12934
18.16,12538
18.2,13229
18.24,13254
18.28,13458
18.32,12845
18.36,12939
18.4,12872
18.44,13378
18.48,12807
18.52,13099
18.56,12877
18.6,13447
18.64,13149
18.68,13105
18.72,13058
18.76,13197
18.8,13430
18.84,13579
18.88,13735
18.92,13303
18.96,12916
19.0,13548
19.04,13413
19.08,13342
19.12,12927
19.16,13326
19.2,13227
19.24,12933
19.28,12997
19.32,13285
19.36,13548
19.4,13936
19.44,13859
19.48,13296
19.52,12992
19.56,12774
19.6,12945
19.64,13647
19.68,12568
19.72,12613
19.76,12412
19.8,12900
19.84,12699
19.88,13266
19.92,13471
19.96,12964
20.0,12768
20.04,-1
